PID,Am always worried about something,Am afraid of many things,Rarely worry,Am relaxed most of the time,Feel restless a lot of the time,Am nervous or tense most of the time,Get irritated easily,Get angry easily,Often feel blue,Have frequent mood swings,Am often down in the dumps,Try to avoid speaking in public,Am not embarrassed easily,Worry about what people think of me,Am able to control my cravings,Easily resist temptations,Often do things that I later regret,Remain calm under pressure,Get stressed out easily,Am easily frightened,Feel isolated from other people,Often feel lonely,Am satisfied with my relationships,Have a dark outlook on the future,Tend to feel very hopeless,Adapt easily to new situations,Avoid changes,Become anxious in new situations,Have a low opinion of myself,Think highly of myself,Feel that my life lacks direction,Am happy with my life,Take offence easily,Dont mind others making fun of me,Often feel that others misunderstand me,Cry easily,My feelings are easily hurt,Blame myself when something goes wrong,Hate to hear about the successes of others,Am happy to see others doing well for themselves,Worry about my health,Worry a lot about my looks,Need the approval of others,Need reassurance,Am afraid of being left alone,Am often troubled by feelings of guilt,Dont think about mistakes that I have made,Am often worried by things that I said or did,Feel thankful for what I have received in life,Show my gratitude,Have been richly blessed in my life,Prefer to be alone,Talk a lot,Enjoy social gatherings,Have no need for close friendships,Having good friends is important for me,Make friends easily,Act as a leader,See myself as a good leader,Would like to have more power than other people,Want to be in charge,Seek to influence others,Let others take advantage of me,Am able to stand up for myself,Am a submissive person,Am usually active and full of energy,Often feel tired,Love dangerous situations,Take risks,Love excitement,Am always busy,Have too many things to do,Am often bored,Find that nothing excites me,Have a lot of fun,Radiate joy,Smile a lot,Am skilled in handling social situations,Find it difficult to approach others,Feel comfortable around people,Dont mind being the center of attention,Like to stand out in a crowd,Am always joking,Have a great sense of humor,Believe in the importance of tradition,Think good manners are very important,Support liberal political candidates,Like to be viewed as proper and conventional,Am considered to be kind of eccentric,Rebel against authority,Respect authority,Stick to the rules,Avoid philosophical discussions,Find political discussions interesting,Like to read,Love to learn new things,Am interested in science,Do not like poetry,Believe in the importance of art,Get deeply immersed in music,Love to think up new ways of doing things,Need a creative outlet,Have a rich vocabulary,Like to solve complex problems,Learn quickly,Am full of ideas,Love to daydream,Have a vivid imagination,Dislike routine,Prefer variety to routine,Like to visit new places,Am interested in many things,Am willing to try anything once,Experience my emotions intensely,Notice my emotions,Am not easily affected by my emotions,Am open about my feelings,Have difficulty showing affection,Dislike talking about myself,Try to understand myself,Often think about my experiences and emotions,Spend time reflecting on things,Treat all people equally,Believe that everyone should have a say,Treat all ethnicities and religions equally,Believe that others have good intentions,Trust others,Get suspicious when someone treats me nicely,Feel that people are against me,Often feel that others laugh or talk about me,Try to out do others,Like to compete and do everything I can to win,Find it easy to manipulate others,Have a natural talent for influencing people,Use flattery to get ahead,Take advantage of others,Think of others first,Use others to get what I want,Would like for other people to be afraid of me,Make enemies,Am friendly with most people,Have a sharp tongue,Snap at people,Yell at people,Dont hesitate to express an unpopular opinion,Tell others what I really think,Rarely complain,Cant stand confrontations,Care about others,Love to help others,Cant be bothered with others needs,Am good at understanding others feelings,Know how to comfort others,Am quick to correct others,Am quick to judge others,Accept people as they are,Find it hard to forgive others,Get back at people who insult me,Feel frustrated when I dont get my own way,Believe that I am better than others,See myself as an average person,Demand a lot from others,Insist on getting my way,Am hard to satisfy,Am quick to admit making a mistake,Believe that I am always right,Blame others when something goes wrong,Believe that we should be tough on crime,Cant stand weak people,Believe that the poor deserve our sympathy,Dont like to talk about my achievements,Am likely to show off if I get the chance,Love to be complimented,Believe that there is never an excuse for lying,Admire a really clever scam,Would never take things that arent mine,Dont care what others think,Feel bad when I cause trouble for other people,Enjoy cooperating with others,Like being part of a team,Like most people,Enjoy hurting others,Hate to see others suffer,Love order and regularity,Am always prepared,Do things in a logical order,Am always on time,Hardly ever finish things on time,Work hard,Push myself very hard to succeed,Keep improving myself,Keep things tidy,Leave a mess in my room,Break my promises,Keep my promises,Complete my duties as soon as possible,Start tasks right away,Find it difficult to get down to work,Act without thinking,Make rash decisions,Make careful choices,Am considered to be a wise person,Am usually a patient person,Hate waiting for anything,Cant make up my mind,Postpone decisions,Hold firm opinions about many things,Give up easily,Dont quit a task before it is finished,Often stop working if it becomes too hard,Am good at many things,Often need help,Want to get things done without anyones help,Am easily distracted,Often forget things,Continue until everything is perfect,Demand quality,Want every detail taken care of,Know how to get around the rules,Cheat to get ahead,Often tell lies,Am an extremely loyal person,Switch my loyalties when I feel like it,Believe one has special duties to ones family,Am good at saving money,Spend more money than I should,Avoid responsibilities,Am willing to accept responsibilities,My interests change quickly,Can maintain interest in something for a long time,Love luxury,Am mainly interested in money,Buy only the things I need,Have strong sexual urges,Dont think much about sex,Enjoy flirting,Dont consider myself religious,Am a spiritual person,Believe that all events can be explained scientifically,Do things that women traditionally do,Do things that men traditionally do,Wear stylish clothing,Love to look my best,Consider myself good-looking,Believe in the power of fate,Believe that by working hard a person can achieve anything,Believe that some people are born lucky,Get upset if objects are not arranged properly,Check on things more often than necessary,Am easy to fool,Let myself be influenced by others,Am willing to make sacrifices for a greater cause,Believe that what I do makes little difference in the world,Please respond Slightly inaccurate to this item,Please respond Very accurate to this item,When I start eating I just cannot seem to stop,I consciously hold back on how much I eat at meals to keep from gaining weight,I enjoy eating,I get full up easily,I eat slowly,Am willing to sacrifice parts of my lifestyle to combat climate change,Think about how my actions will impact the environment in the long term,Support green policies and politicians,What is your height in centimeters?,What is your weight in kilograms?,Have you ever been told by a medical professional that you have high blood pressure?,Do you have diabetes (Type 1 or Type 2)?,How often have you felt rested in the past 4 weeks?,What is the highest level of education you have received? (If currently in school please respond with highest level obtained),What is your employment status?,How long have you worked at your current job (if unemployed duration of your last job)? Please respond with number of years,If employed what is your yearly income in GBP (if unemployed yearly income of your last job)? Please give your best estimate if you do not know the exact amount,"On average, how often do you exercise?","On average, on how many days do you consume alcohol?","On average, how many cigarettes do you smoke each day?",How would you describe your overall health condition?,How often have you spent time with friends in the past 2 weeks?,"Including family and friends, how would you rate your overall social support?",How often do you take part in volunteering activities?
5c44420dfbaf620001d86c11,3,5,2,2,2,3,4,4,4,4,2,6,1,5,4,5,2,3,4,5,1,1,5,2,3,3,2,6,5,3,3,4,2,2,4,2,5,5,2,6,2,4,3,2,4,4,2,2,5,3,5,4,2,2,1,6,4,3,3,3,3,2,1,4,3,2,4,1,2,4,4,4,1,4,4,3,4,3,5,3,2,1,4,4,2,5,6,4,2,1,6,5,4,2,5,3,5,4,4,2,4,2,5,5,5,3,2,3,2,2,5,4,5,4,4,3,3,3,6,5,3,5,5,6,5,6,5,2,3,5,4,5,2,2,2,1,3,1,1,1,5,5,2,1,5,4,2,3,6,5,1,6,5,2,3,6,2,4,4,2,6,4,4,3,2,2,2,1,1,6,5,2,6,5,1,6,4,6,5,4,5,1,6,4,3,5,5,1,4,5,4,5,2,1,6,4,4,1,2,2,5,4,2,4,2,2,3,2,5,2,3,2,3,2,5,4,5,4,2,1,1,6,1,6,6,2,3,5,2,5,5,2,5,4,2,4,5,2,4,5,4,3,3,2,2,4,4,4,4,1,4,4,3,4,6,1,1,5,5,4,5,5,6,172,58,2,2,4,2,1,0,0,3,2,0,2,3,4,2
5be56b11775c2d000124d913,6,4,3,4,1,5,3,4,3,4,4,3,3,3,2,4,4,1,4,2,2,3,5,4,4,4,4,4,3,2,4,5,4,2,5,3,5,5,2,4,5,4,4,5,6,6,4,4,4,5,3,1,3,5,4,3,3,4,4,5,4,2,2,5,5,4,5,4,6,5,3,4,3,5,6,2,4,5,3,3,5,3,3,4,3,5,5,5,3,2,2,2,1,6,5,4,5,4,4,4,3,5,5,5,5,4,6,2,5,4,5,5,6,3,4,4,5,5,2,5,5,5,5,3,4,3,5,4,5,3,5,3,4,3,6,5,3,5,3,5,6,6,5,4,4,5,3,3,5,4,5,6,5,3,2,5,2,3,4,3,5,5,5,5,3,4,2,3,4,5,4,5,4,4,4,5,5,3,4,6,1,3,5,5,3,4,3,5,2,2,6,3,5,3,4,5,5,6,5,4,4,4,4,4,4,3,3,4,3,4,4,4,4,3,5,4,4,4,4,4,3,3,4,6,5,3,2,2,4,5,2,2,5,6,5,5,3,4,3,3,4,5,5,5,5,4,3,5,2,3,4,5,3,3,1,1,4,4,3,5,3,5,5,163,58,2,2,3,2,2,1,6,4,2,10,4,3,3,2
5c34d05aeabb4b00018000f8,3,2,3,4,3,3,2,3,3,2,2,3,4,2,5,5,2,5,5,3,2,2,6,2,2,5,2,4,2,3,4,5,2,2,4,3,2,2,2,5,4,2,3,3,3,2,2,5,5,5,4,3,4,5,1,6,4,5,5,4,4,4,1,5,3,4,4,4,4,4,5,6,5,2,5,4,4,4,3,4,3,5,2,5,5,6,4,4,5,2,5,5,3,5,5,5,5,4,4,4,6,4,4,4,5,4,5,5,3,3,5,5,4,5,4,4,3,3,2,5,5,5,5,4,5,4,3,4,1,2,2,5,2,4,3,2,4,2,2,1,5,2,2,2,5,4,3,4,5,5,3,5,5,3,2,3,3,1,2,4,3,5,3,5,5,4,2,5,4,5,3,2,4,3,4,5,4,4,5,4,3,1,4,6,5,5,4,2,5,5,5,6,1,2,5,5,5,2,2,3,5,5,5,4,2,4,3,2,5,5,5,4,4,3,3,4,5,5,4,2,2,5,2,3,4,5,2,5,2,5,3,4,4,2,3,3,3,4,4,5,4,4,4,4,5,5,3,4,3,2,1,5,2,3,6,5,4,6,4,5,5,6,5,163,60,1,2,3,4,2,1,4000,2,3,0,4,3,5,2
5e5f973fc3c3692ce9b85b8b,3,3,2,4,2,4,2,1,5,3,1,3,2,3,4,5,5,5,5,2,4,3,2,1,3,2,4,2,2,1,4,4,5,2,4,2,1,2,2,5,4,4,4,3,1,4,3,3,2,3,1,4,6,2,2,5,4,2,2,2,4,1,3,3,2,6,3,5,4,3,3,2,2,2,4,3,4,4,4,2,1,3,3,2,3,1,3,1,6,4,5,5,1,3,1,1,1,3,3,5,3,5,3,4,1,6,4,1,3,2,3,5,2,4,4,1,5,4,5,4,3,6,2,4,4,6,3,1,4,3,4,4,1,3,1,3,4,4,2,4,5,4,4,1,4,2,5,2,4,1,4,2,6,4,3,1,4,4,4,2,2,2,2,1,5,2,4,4,1,1,5,4,3,2,4,5,4,4,2,5,5,1,3,3,3,3,4,5,6,2,2,4,3,2,4,2,4,3,6,2,3,5,5,4,4,5,4,1,4,4,3,4,6,3,3,5,1,6,4,3,3,5,5,2,4,2,5,3,1,2,4,4,4,2,4,3,4,3,2,2,4,4,5,3,6,3,3,3,2,3,1,4,2,4,4,3,4,6,4,1,4,3,1,186,67,3,3,6,3,1,6 years,I dont know,4,1,0,5,3,5,5
5e2707ab5299ce926cdcc3d9,2,2,4,5,2,2,2,2,3,2,2,3,5,3,5,4,2,5,2,2,2,4,3,3,2,5,2,2,3,5,3,4,1,3,2,1,1,5,1,5,4,5,2,2,1,1,2,2,2,3,3,6,3,2,4,4,4,5,5,6,6,5,2,5,1,5,1,2,6,2,2,2,2,2,2,2,2,4,4,4,3,2,4,4,5,5,2,2,4,4,2,4,2,4,5,5,5,5,4,3,2,4,5,5,6,3,2,3,2,2,1,4,2,2,5,5,2,3,5,5,2,5,2,3,2,3,5,2,2,2,5,6,4,4,1,4,2,4,4,2,4,5,1,1,6,6,3,2,4,4,3,5,4,5,5,2,5,5,4,5,2,2,4,2,5,4,2,4,5,2,5,2,3,2,5,2,3,4,5,4,3,2,3,5,5,5,6,2,5,5,5,4,2,3,4,5,5,2,2,2,5,4,5,3,2,2,5,2,3,2,4,2,5,4,1,2,5,4,4,4,2,4,2,2,3,3,2,5,2,5,4,3,5,4,2,3,5,1,5,2,5,3,5,4,2,4,6,2,3,1,2,3,3,3,6,2,5,5,3,2,2,3,1,186,82,2,2,1,2,1,I am currently in my 2nd semester of University.,I recieve ~150GBP as pocket money from my parents per month.,4,1,0,3,3,3,1
5a4e1e2f6028d900012a7b01,5,5,1,3,2,4,4,4,4,4,4,5,2,4,3,3,3,4,5,3,4,2,6,3,3,2,5,6,5,2,2,6,4,4,4,4,5,5,1,6,4,4,4,4,6,4,1,5,6,6,5,4,3,3,1,5,4,1,1,5,3,2,5,3,6,4,4,1,3,5,6,6,2,2,5,4,4,3,5,3,2,1,5,4,4,6,3,6,5,1,6,6,3,2,3,4,6,4,4,4,4,4,4,4,4,4,2,1,1,3,4,5,4,4,5,2,3,4,5,6,6,6,5,5,5,5,4,3,3,3,3,2,2,1,2,1,5,2,1,1,5,4,3,1,2,4,2,6,6,5,2,4,2,2,4,4,4,3,4,2,6,3,4,4,5,3,4,6,2,4,5,1,5,5,1,6,1,6,5,3,4,1,6,5,5,5,5,4,5,5,5,4,4,3,5,4,4,4,3,2,4,4,6,4,5,3,5,3,5,1,4,4,5,5,5,4,4,6,3,1,1,6,1,3,6,3,5,5,4,4,5,3,5,2,5,2,6,1,6,2,4,1,4,1,3,5,4,4,6,4,5,5,4,3,6,4,3,4,4,2,5,5,5,163,52,2,2,4,4,2,5,23000,3,2,0,3,2,3,3
5e2afde616ab45146c6d33b2,4,3,2,3,4,3,6,5,5,4,4,6,4,5,2,2,4,6,3,2,4,4,3,5,3,3,5,6,5,4,6,2,4,3,4,1,4,1,5,4,4,5,4,5,2,4,1,6,3,4,4,4,3,5,2,6,5,5,5,5,5,5,1,6,1,3,4,3,4,4,2,4,5,4,4,3,3,5,3,4,2,2,5,6,4,6,5,4,3,4,4,2,1,5,4,4,4,3,5,3,4,4,6,4,4,4,3,3,2,3,3,4,4,2,4,4,2,5,4,4,5,4,3,5,4,4,4,3,4,3,4,5,6,6,4,4,3,4,4,2,5,6,5,3,5,5,2,2,4,5,3,4,5,5,5,4,6,6,5,5,2,4,5,5,1,6,5,2,4,5,3,4,5,2,2,3,2,3,4,4,4,2,4,5,2,5,3,5,2,3,2,5,3,3,4,2,2,5,3,3,3,4,1,5,2,5,6,5,3,4,4,4,5,4,2,3,5,5,4,4,5,4,4,5,2,4,4,3,3,3,4,4,3,5,2,5,6,1,6,4,5,4,4,4,1,5,6,5,4,1,1,4,4,3,6,4,4,6,2,2,4,2,6,171,86,2,2,4,4,1,1,3500,5,3,0,3,3,4,5
5b900275c7f479000118c654,2,2,4,4,3,3,3,6,1,3,1,3,4,2,5,4,2,4,5,2,1,4,4,2,1,5,3,5,2,5,1,5,2,5,2,1,2,4,3,5,5,3,2,2,1,2,5,2,5,4,2,5,5,6,4,4,5,6,6,6,6,4,2,6,1,4,4,3,4,4,2,4,2,1,5,2,4,6,2,5,5,4,4,5,5,5,2,3,2,1,3,6,5,3,4,6,3,5,3,6,5,4,5,5,6,6,3,5,5,4,5,5,4,5,5,2,5,4,2,5,4,4,5,5,4,3,4,5,2,2,4,6,3,4,2,3,3,2,2,2,4,5,2,4,6,5,2,1,5,5,2,4,5,6,6,6,5,1,4,4,3,6,5,4,5,5,3,6,4,5,3,5,4,5,3,4,4,3,5,6,2,1,4,4,4,5,6,5,6,5,5,5,2,1,6,6,5,5,4,4,4,4,2,5,4,3,3,2,6,2,6,1,6,3,3,6,6,6,4,3,2,6,1,4,2,4,1,5,1,6,6,4,2,4,2,5,5,2,2,1,5,6,6,4,4,6,4,3,4,2,2,5,4,3,6,5,1,6,1,1,4,5,2,180,65,2,2,4,3,2,6,15000,1,6,20,4,5,4,2
5c1ce3d97b29ed0001ca2d57,1,1,6,6,1,1,2,3,1,1,1,1,4,2,4,4,3,6,1,2,1,1,6,1,1,6,1,1,1,5,2,5,1,5,2,2,2,2,1,6,2,3,5,1,1,1,5,1,4,6,4,1,4,5,2,4,4,5,5,4,6,6,1,5,1,5,2,4,5,5,5,3,4,1,6,4,6,5,2,6,6,3,4,5,3,4,6,1,3,5,4,2,1,6,6,6,5,3,6,5,6,3,4,6,5,4,4,4,5,5,6,6,5,2,3,6,4,3,1,5,3,3,6,5,6,5,4,2,1,1,5,6,3,5,4,1,2,1,2,2,4,4,1,1,6,5,2,2,4,4,3,4,4,4,4,5,1,2,4,4,2,6,4,3,6,3,1,4,4,5,1,5,6,3,2,4,3,2,6,6,5,1,4,2,4,4,4,4,6,6,6,1,6,3,4,2,4,4,4,4,2,4,4,4,1,1,6,1,5,2,4,2,5,4,4,2,5,1,5,4,2,4,2,3,2,5,1,6,3,4,5,5,1,2,3,3,6,1,4,4,4,5,4,4,3,6,2,1,2,2,2,4,2,3,6,3,1,6,4,1,4,3,4,157,78,2,2,2,5,2,3,50000,6,1,0,3,8,5,3
59ad74a82ab6b80001a7e1a1,5,4,1,2,5,6,3,2,4,3,4,5,3,5,2,2,2,2,6,5,6,5,5,4,4,2,6,6,3,5,5,5,4,4,5,4,4,5,2,5,4,2,4,5,4,3,2,5,4,3,4,5,3,1,2,6,1,2,2,4,2,4,3,4,2,2,6,1,2,4,3,6,6,3,5,4,5,1,5,1,1,1,4,5,2,5,4,2,5,4,3,5,3,3,5,6,5,3,6,6,3,6,6,5,4,5,5,5,1,2,4,5,4,6,2,2,3,4,2,6,4,4,6,3,6,4,3,4,4,4,3,1,3,3,4,2,2,2,4,1,4,4,2,1,4,1,3,6,5,2,4,2,2,3,4,5,5,3,5,5,4,4,5,5,4,5,2,3,1,5,4,4,5,1,5,3,3,5,1,1,1,1,6,5,5,5,4,2,5,4,4,2,6,4,4,2,2,4,3,1,6,4,3,5,5,4,5,4,1,5,5,4,5,5,4,3,4,4,5,3,4,5,1,2,4,4,5,5,2,5,4,3,4,4,3,1,5,4,5,4,4,2,3,4,4,1,1,4,5,4,1,4,5,3,6,3,2,5,3,4,5,4,5,170,83,2,2,5,5,2,13,21300,2,2,0,2,2,3,1
